latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-21.52524,43.82965,328.36,1.04,1.02,2025-09-10,1204,Aqua,MODIS,73,6.1NRT,311.77,15.55,D
-24.35487,45.77094,318.52,1,1,2025-09-10,1204,Aqua,MODIS,48,6.1NRT,308.23,5.86,D
-23.94787,46.08833,316.76,1,1,2025-09-10,1204,Aqua,MODIS,54,6.1NRT,304.08,5.6,D
-23.83495,46.53533,314.71,1.02,1.01,2025-09-10,1204,Aqua,MODIS,50,6.1NRT,302.24,6.21,D
-24.1628,44.12774,324.59,1.06,1.03,2025-09-10,1204,Aqua,MODIS,64,6.1NRT,311.52,10.4,D
-24.1642,44.11754,322.33,1.06,1.03,2025-09-10,1204,Aqua,MODIS,55,6.1NRT,311.57,7.65,D
-23.77173,46.7589,317.48,1.03,1.01,2025-09-10,1204,Aqua,MODIS,64,6.1NRT,299.87,10.65,D
-23.8681,45.93919,321.97,1,1,2025-09-10,1204,Aqua,MODIS,68,6.1NRT,308.4,7.77,D
-23.97594,45.19953,324.75,1.01,1,2025-09-10,1204,Aqua,MODIS,69,6.1NRT,312.98,8.44,D
-23.83354,45.61264,332.42,1,1,2025-09-10,1204,Aqua,MODIS,81,6.1NRT,308.92,19.57,D
-23.83677,45.27851,327.67,1,1,2025-09-10,1204,Aqua,MODIS,74,6.1NRT,312.05,12.16,D
-23.97879,44.1271,323.45,1.06,1.03,2025-09-10,1204,Aqua,MODIS,60,6.1NRT,313.23,8.04,D
-23.98019,44.11693,324.75,1.06,1.03,2025-09-10,1204,Aqua,MODIS,64,6.1NRT,312.48,9.85,D
-23.67634,45.80431,321.8,1,1,2025-09-10,1204,Aqua,MODIS,67,6.1NRT,310.03,6.14,D
-23.67776,45.79473,320.23,1,1,2025-09-10,1204,Aqua,MODIS,63,6.1NRT,309.89,4.69,D
-23.90408,44.00483,321.55,1.07,1.03,2025-09-10,1204,Aqua,MODIS,51,6.1NRT,310.92,6.75,D
-23.62091,45.6809,339.35,1,1,2025-09-10,1204,Aqua,MODIS,88,6.1NRT,311.35,29.8,D
-23.62231,45.67133,320.61,1,1,2025-09-10,1204,Aqua,MODIS,62,6.1NRT,310.2,5.66,D
-23.35489,47.35923,312.59,1.08,1.04,2025-09-10,1204,Aqua,MODIS,60,6.1NRT,296.57,7.78,D
-23.53521,45.81621,322.14,1,1,2025-09-10,1204,Aqua,MODIS,68,6.1NRT,311.47,6.66,D
-23.49713,45.26419,325.19,1,1,2025-09-10,1204,Aqua,MODIS,71,6.1NRT,313.86,8.59,D
-23.38382,45.85256,322.75,1,1,2025-09-10,1204,Aqua,MODIS,70,6.1NRT,309.49,8.64,D
-23.40431,45.57491,327.94,1,1,2025-09-10,1204,Aqua,MODIS,77,6.1NRT,309.48,13.53,D
-23.2457,46.33418,319.91,1.02,1.01,2025-09-10,1204,Aqua,MODIS,68,6.1NRT,303.12,10.62,D
-23.44218,44.87345,325.8,1.01,1.01,2025-09-10,1204,Aqua,MODIS,66,6.1NRT,313.74,9.24,D
-23.44355,44.86375,328.41,1.01,1.01,2025-09-10,1204,Aqua,MODIS,68,6.1NRT,313.68,13.29,D
-23.44288,44.8042,332.42,1.01,1.01,2025-09-10,1204,Aqua,MODIS,80,6.1NRT,311.8,19.64,D
-23.2921,45.53016,327.4,1,1,2025-09-10,1204,Aqua,MODIS,76,6.1NRT,311.49,11.61,D
-23.28469,45.33306,323.12,1,1,2025-09-10,1204,Aqua,MODIS,68,6.1NRT,312.63,6.34,D
-23.40254,44.23289,323.15,1.04,1.02,2025-09-10,1204,Aqua,MODIS,61,6.1NRT,313.01,6.43,D
-23.26039,44.91955,328.25,1.01,1,2025-09-10,1204,Aqua,MODIS,75,6.1NRT,311.07,14.12,D
-22.83461,47.59568,315.94,1.12,1.05,2025-09-10,1204,Aqua,MODIS,69,6.1NRT,299.2,10.45,D
-23.23524,44.77138,327.74,1.01,1.01,2025-09-10,1204,Aqua,MODIS,74,6.1NRT,313.84,12.15,D
-23.23661,44.76173,336.95,1.01,1.01,2025-09-10,1204,Aqua,MODIS,85,6.1NRT,311.92,24.97,D
-23.14149,43.92625,322,1.06,1.03,2025-09-10,1204,Aqua,MODIS,59,6.1NRT,309.16,9.22,D
-22.72521,46.54092,317.55,1.03,1.02,2025-09-10,1204,Aqua,MODIS,66,6.1NRT,301.3,9.05,D
-22.92362,45.21685,324.16,1,1,2025-09-10,1204,Aqua,MODIS,70,6.1NRT,307.29,12.93,D
-23.11121,43.67453,322.63,1.08,1.04,2025-09-10,1204,Aqua,MODIS,61,6.1NRT,307.5,12.06,D
-22.94955,44.70462,361.84,1.01,1.01,2025-09-10,1204,Aqua,MODIS,100,6.1NRT,317.29,78.56,D
-22.95093,44.69495,350.14,1.01,1.01,2025-09-10,1204,Aqua,MODIS,94,6.1NRT,313.42,49.59,D
-23.05253,43.96742,344.21,1.05,1.02,2025-09-10,1204,Aqua,MODIS,85,6.1NRT,307.45,42.55,D
-23.05391,43.95738,321.21,1.05,1.03,2025-09-10,1204,Aqua,MODIS,34,6.1NRT,299.28,8.73,D
-23.0311,44.0561,320.43,1.05,1.02,2025-09-10,1204,Aqua,MODIS,51,6.1NRT,310.09,5.81,D
-23.0421,43.97604,369.26,1.05,1.02,2025-09-10,1204,Aqua,MODIS,100,6.1NRT,314.1,109.99,D
-23.04347,43.96599,372.95,1.05,1.02,2025-09-10,1204,Aqua,MODIS,100,6.1NRT,316.77,123.37,D
-23.04485,43.95596,335.29,1.05,1.03,2025-09-10,1204,Aqua,MODIS,52,6.1NRT,305.73,26.43,D
-22.92769,44.73069,324.65,1.01,1.01,2025-09-10,1204,Aqua,MODIS,47,6.1NRT,313.25,9.25,D
-22.98099,44.35161,325.59,1.03,1.01,2025-09-10,1204,Aqua,MODIS,70,6.1NRT,313.39,9.31,D
-23.03305,43.97459,349.62,1.05,1.02,2025-09-10,1204,Aqua,MODIS,94,6.1NRT,308.27,52.37,D
-23.03442,43.96455,355.34,1.05,1.02,2025-09-10,1204,Aqua,MODIS,97,6.1NRT,310.38,66.57,D
-22.82204,45.33924,319.56,1,1,2025-09-10,1204,Aqua,MODIS,59,6.1NRT,308.83,6.42,D
-22.98398,44.00209,328.95,1.05,1.02,2025-09-10,1204,Aqua,MODIS,75,6.1NRT,309.12,14.77,D
-23.00838,43.7577,326.79,1.07,1.03,2025-09-10,1204,Aqua,MODIS,71,6.1NRT,306.5,16.18,D
-23.0098,43.7474,338.66,1.07,1.03,2025-09-10,1204,Aqua,MODIS,86,6.1NRT,308.35,34.55,D
-22.79359,45.15326,322.96,1,1,2025-09-10,1204,Aqua,MODIS,68,6.1NRT,307.75,9.07,D
-22.88416,44.38971,322.66,1.03,1.01,2025-09-10,1204,Aqua,MODIS,50,6.1NRT,311.12,7.28,D
-22.94706,43.9346,355.36,1.05,1.03,2025-09-10,1204,Aqua,MODIS,91,6.1NRT,311.1,68.05,D
-24.35345,45.78057,321.94,1,1,2025-09-10,1204,Aqua,MODIS,64,6.1NRT,309.54,9.3,D
-22.94843,43.92453,349.12,1.05,1.03,2025-09-10,1204,Aqua,MODIS,80,6.1NRT,311.66,52.7,D
-24.51812,45.79249,322.35,1,1,2025-09-10,1204,Aqua,MODIS,64,6.1NRT,309.94,8.81,D
-24.42776,47.17886,315.81,1.05,1.02,2025-09-10,1204,Aqua,MODIS,49,6.1NRT,298.92,10.22,D
-24.64397,46.49321,320.78,1.01,1,2025-09-10,1204,Aqua,MODIS,64,6.1NRT,309.81,6.08,D
-24.59636,46.86772,317.16,1.03,1.01,2025-09-10,1204,Aqua,MODIS,53,6.1NRT,296.92,11.63,D
-24.57356,47.01667,316.14,1.03,1.02,2025-09-10,1204,Aqua,MODIS,46,6.1NRT,297.54,9.22,D
-24.96094,45.27803,342.95,1.01,1,2025-09-10,1204,Aqua,MODIS,90,6.1NRT,311.98,37.38,D
-24.95955,45.28781,320.29,1.01,1,2025-09-10,1204,Aqua,MODIS,59,6.1NRT,309.29,6,D
-24.69909,47.04266,318.15,1.03,1.02,2025-09-10,1204,Aqua,MODIS,62,6.1NRT,295.45,13.68,D
-24.96572,46.50706,318.81,1.01,1,2025-09-10,1204,Aqua,MODIS,63,6.1NRT,307.13,6.96,D
-25.13915,46.58148,314.47,1.01,1,2025-09-10,1204,Aqua,MODIS,51,6.1NRT,303.91,4.61,D
-24.27681,46.96017,319.15,1.04,1.02,2025-09-10,1204,Aqua,MODIS,49,6.1NRT,297.64,13.4,D
-24.6183,44.23352,322.77,1.06,1.03,2025-09-10,1204,Aqua,MODIS,52,6.1NRT,311.71,9.42,D
-24.24392,46.69577,318.47,1.02,1.01,2025-09-10,1204,Aqua,MODIS,34,6.1NRT,305.96,5.9,D
-23.96915,46.67596,326.55,1.02,1.01,2025-09-10,1204,Aqua,MODIS,77,6.1NRT,298.54,21.62,D
-24.10409,45.83572,319.09,1,1,2025-09-10,1204,Aqua,MODIS,58,6.1NRT,304.73,8.03,D
-24.03986,46.32938,321.53,1.01,1,2025-09-10,1204,Aqua,MODIS,68,6.1NRT,309.86,8.05,D
-24.13901,46.96015,317.79,1.04,1.02,2025-09-10,1204,Aqua,MODIS,59,6.1NRT,298.68,11.47,D
-20.17634,44.81216,330.55,1,1,2025-09-10,1204,Aqua,MODIS,76,6.1NRT,314.81,14.55,D
-20.17497,44.8215,332.09,1,1,2025-09-10,1204,Aqua,MODIS,78,6.1NRT,317.26,15.93,D
-20.18515,44.81363,354.46,1,1,2025-09-10,1204,Aqua,MODIS,97,6.1NRT,314.47,56.2,D
-20.18378,44.82297,355.74,1,1,2025-09-10,1204,Aqua,MODIS,97,6.1NRT,313.61,58.53,D
-22.40888,44.36015,332.18,1.02,1.01,2025-09-10,1204,Aqua,MODIS,80,6.1NRT,310.64,20.69,D
-22.37765,44.58203,324.71,1.01,1.01,2025-09-10,1204,Aqua,MODIS,70,6.1NRT,312.31,7.96,D
-22.37629,44.59166,339.07,1.01,1.01,2025-09-10,1204,Aqua,MODIS,87,6.1NRT,314.73,27.98,D
-22.3654,44.66845,327.38,1.01,1,2025-09-10,1204,Aqua,MODIS,75,6.1NRT,313.86,10.71,D
-22.38652,44.58351,324.94,1.01,1.01,2025-09-10,1204,Aqua,MODIS,71,6.1NRT,311.09,8.03,D
-22.38516,44.59314,349.31,1.01,1.01,2025-09-10,1204,Aqua,MODIS,94,6.1NRT,313.85,47.08,D
-22.32757,45.12019,321.07,1,1,2025-09-10,1204,Aqua,MODIS,30,6.1NRT,307.63,5.57,D
-22.37074,44.88431,326.67,1,1,2025-09-10,1204,Aqua,MODIS,74,6.1NRT,311.12,12.19,D
-22.33776,45.11222,323.67,1,1,2025-09-10,1204,Aqua,MODIS,69,6.1NRT,309.56,8.7,D
-22.33639,45.1217,325.4,1,1,2025-09-10,1204,Aqua,MODIS,72,6.1NRT,309.05,10.35,D
-22.44247,44.44512,330.95,1.02,1.01,2025-09-10,1204,Aqua,MODIS,79,6.1NRT,310.86,17.19,D
-22.53383,43.85725,324.48,1.05,1.02,2025-09-10,1204,Aqua,MODIS,57,6.1NRT,309.11,9.84,D
-22.53244,43.86733,321.52,1.05,1.02,2025-09-10,1204,Aqua,MODIS,27,6.1NRT,307.88,6.64,D
-22.53104,43.8774,320.64,1.05,1.02,2025-09-10,1204,Aqua,MODIS,41,6.1NRT,308.39,6.11,D
-22.35238,45.46144,320.18,1,1,2025-09-10,1204,Aqua,MODIS,65,6.1NRT,307.38,7.31,D
-22.54622,44.1708,325.55,1.03,1.02,2025-09-10,1204,Aqua,MODIS,72,6.1NRT,308.27,12.93,D
-22.50755,44.5119,329.37,1.02,1.01,2025-09-10,1204,Aqua,MODIS,78,6.1NRT,309.32,15.51,D
-22.50619,44.52154,331.35,1.02,1.01,2025-09-10,1204,Aqua,MODIS,80,6.1NRT,309.86,17.66,D
-22.58207,44.1764,335.34,1.03,1.02,2025-09-10,1204,Aqua,MODIS,84,6.1NRT,310.35,25.4,D
-22.58071,44.18616,333.93,1.03,1.02,2025-09-10,1204,Aqua,MODIS,82,6.1NRT,309.35,23.45,D
-22.57935,44.19586,321.52,1.03,1.01,2025-09-10,1204,Aqua,MODIS,53,6.1NRT,309.47,7.74,D
-22.32733,45.99421,317.83,1.01,1.01,2025-09-10,1204,Aqua,MODIS,63,6.1NRT,301.55,9.41,D
-22.36287,46.06548,326.38,1.02,1.01,2025-09-10,1204,Aqua,MODIS,78,6.1NRT,302.78,17.72,D
-22.37173,46.06706,317.15,1.02,1.01,2025-09-10,1204,Aqua,MODIS,63,6.1NRT,301.95,8.67,D
-22.60439,44.73052,323.65,1.01,1,2025-09-10,1204,Aqua,MODIS,70,6.1NRT,312.79,7.28,D
-22.60302,44.74013,325.21,1.01,1,2025-09-10,1204,Aqua,MODIS,58,6.1NRT,309.99,10.07,D
-22.75422,43.72924,319.48,1.07,1.03,2025-09-10,1204,Aqua,MODIS,52,6.1NRT,306.5,7.35,D
-22.62458,44.73066,343.68,1.01,1,2025-09-10,1204,Aqua,MODIS,91,6.1NRT,310.19,34.98,D
-22.62322,44.74028,338.5,1.01,1,2025-09-10,1204,Aqua,MODIS,87,6.1NRT,311.77,26.29,D
-22.76991,43.88388,319.37,1.05,1.03,2025-09-10,1204,Aqua,MODIS,49,6.1NRT,308.14,5.71,D
-22.79287,43.78364,325.5,1.06,1.03,2025-09-10,1204,Aqua,MODIS,70,6.1NRT,308.53,12.83,D
-22.79148,43.79384,357.48,1.06,1.03,2025-09-10,1204,Aqua,MODIS,98,6.1NRT,309.99,74.16,D
-22.83155,43.89936,323.86,1.05,1.03,2025-09-10,1204,Aqua,MODIS,66,6.1NRT,309.65,10.04,D
-22.49965,46.20126,322.63,1.02,1.01,2025-09-10,1204,Aqua,MODIS,74,6.1NRT,301.98,14.58,D
-22.8818,44.07087,323.44,1.04,1.02,2025-09-10,1204,Aqua,MODIS,57,6.1NRT,312.15,8.85,D
-18.34712,46.70208,318.77,1.15,1.07,2025-09-10,1206,Aqua,MODIS,64,6.1NRT,303.56,11.1,D
-18.60076,45.10974,327.35,1.01,1.01,2025-09-10,1206,Aqua,MODIS,71,6.1NRT,310.53,12.3,D
-18.55827,45.44976,352.36,1.03,1.01,2025-09-10,1206,Aqua,MODIS,96,6.1NRT,305.83,59.23,D
-18.55683,45.45918,333.37,1.03,1.01,2025-09-10,1206,Aqua,MODIS,59,6.1NRT,304.68,22.91,D
-18.5643,45.47018,342.36,1.03,1.01,2025-09-10,1206,Aqua,MODIS,90,6.1NRT,306.28,36.95,D
-19.86969,45.7518,325.21,1.03,1.01,2025-09-10,1206,Aqua,MODIS,71,6.1NRT,311.3,9.76,D
-19.96689,45.24087,321.67,1.01,1,2025-09-10,1206,Aqua,MODIS,56,6.1NRT,311.42,5.69,D
-19.85536,46.03282,324.28,1.05,1.02,2025-09-10,1206,Aqua,MODIS,70,6.1NRT,311.84,8.12,D
-20.07119,44.90369,332.14,1,1,2025-09-10,1206,Aqua,MODIS,78,6.1NRT,314.4,16.08,D
-20.06981,44.91303,339.95,1,1,2025-09-10,1206,Aqua,MODIS,86,6.1NRT,313.29,27.07,D
-16.28919,45.36582,321.2,1.06,1.03,2025-09-10,1206,Aqua,MODIS,47,6.1NRT,309.04,7.35,D
-16.23905,45.81203,320.07,1.1,1.05,2025-09-10,1206,Aqua,MODIS,51,6.1NRT,305.84,8.67,D
-15.72182,48.99258,328.52,1.77,1.3,2025-09-10,1206,Aqua,MODIS,67,6.1NRT,299.71,46.09,D
-15.71915,49.00827,366.04,1.77,1.3,2025-09-10,1206,Aqua,MODIS,94,6.1NRT,300.35,224.07,D
-16.43982,44.55124,320.44,1.01,1.01,2025-09-10,1206,Aqua,MODIS,49,6.1NRT,307.55,6.58,D
-16.45202,44.59107,321.86,1.01,1.01,2025-09-10,1206,Aqua,MODIS,60,6.1NRT,310.31,6.71,D
-16.45065,44.60032,322.85,1.01,1.01,2025-09-10,1206,Aqua,MODIS,63,6.1NRT,309.12,7.49,D
-16.47767,44.48753,331.4,1.01,1,2025-09-10,1206,Aqua,MODIS,78,6.1NRT,306.21,21.53,D
-16.4763,44.49674,331.4,1.01,1,2025-09-10,1206,Aqua,MODIS,78,6.1NRT,306.12,21.4,D
-16.3002,45.76639,325.53,1.1,1.04,2025-09-10,1206,Aqua,MODIS,69,6.1NRT,305.75,14.02,D
-16.50557,44.48263,321.15,1.01,1,2025-09-10,1206,Aqua,MODIS,0,6.1NRT,307.38,10.59,D
-16.5042,44.49184,321.62,1.01,1,2025-09-10,1206,Aqua,MODIS,52,6.1NRT,304.21,11.37,D
-15.9909,47.80532,322.15,1.44,1.19,2025-09-10,1206,Aqua,MODIS,70,6.1NRT,306.79,14.56,D
-16.57547,44.57629,331,1.01,1.01,2025-09-10,1206,Aqua,MODIS,77,6.1NRT,309.82,18.67,D
-16.14899,47.2873,347.35,1.32,1.14,2025-09-10,1206,Aqua,MODIS,93,6.1NRT,307.79,69.15,D
-16.35704,46.17973,320.82,1.14,1.06,2025-09-10,1206,Aqua,MODIS,53,6.1NRT,307.69,7.06,D
-15.99769,48.38815,317.64,1.58,1.24,2025-09-10,1206,Aqua,MODIS,63,6.1NRT,300.07,15.44,D
-16.53833,45.12547,330.09,1.04,1.02,2025-09-10,1206,Aqua,MODIS,76,6.1NRT,311.73,15.25,D
-16.57993,44.91032,325.26,1.03,1.01,2025-09-10,1206,Aqua,MODIS,67,6.1NRT,310.38,8.94,D
-16.58039,44.96801,333.52,1.03,1.01,2025-09-10,1206,Aqua,MODIS,80,6.1NRT,311.74,19.28,D
-16.50947,45.49041,327.33,1.07,1.03,2025-09-10,1206,Aqua,MODIS,67,6.1NRT,308.19,15.19,D
-16.65396,44.60428,332.23,1.01,1.01,2025-09-10,1206,Aqua,MODIS,79,6.1NRT,312,19.11,D
-16.55281,45.2701,328.07,1.05,1.02,2025-09-10,1206,Aqua,MODIS,73,6.1NRT,310.18,14.01,D
-16.17392,47.62671,327.84,1.39,1.17,2025-09-10,1206,Aqua,MODIS,78,6.1NRT,307.65,23.49,D
-16.17182,47.63927,334.07,1.39,1.17,2025-09-10,1206,Aqua,MODIS,84,6.1NRT,307.02,36.67,D
-16.5793,45.15745,339.03,1.04,1.02,2025-09-10,1206,Aqua,MODIS,86,6.1NRT,311.49,28.71,D
-16.57785,45.16692,325.72,1.04,1.02,2025-09-10,1206,Aqua,MODIS,69,6.1NRT,311.27,9.82,D
-16.50481,45.64022,321,1.08,1.04,2025-09-10,1206,Aqua,MODIS,55,6.1NRT,308.45,7.6,D
-16.63865,44.88732,321.93,1.02,1.01,2025-09-10,1206,Aqua,MODIS,52,6.1NRT,309.64,6.26,D
-16.40798,46.37712,325.89,1.17,1.07,2025-09-10,1206,Aqua,MODIS,71,6.1NRT,308.31,13.32,D
-16.42579,46.32584,321.16,1.16,1.07,2025-09-10,1206,Aqua,MODIS,57,6.1NRT,308.18,9.17,D
-16.41743,46.37871,322.75,1.17,1.07,2025-09-10,1206,Aqua,MODIS,41,6.1NRT,307.52,9.1,D
-16.41575,46.38933,354.32,1.17,1.08,2025-09-10,1206,Aqua,MODIS,97,6.1NRT,308.72,74.08,D
-16.59048,45.32553,323.12,1.05,1.02,2025-09-10,1206,Aqua,MODIS,56,6.1NRT,310.86,7.71,D
-16.7385,44.52351,326.78,1.01,1,2025-09-10,1206,Aqua,MODIS,61,6.1NRT,307.06,12.7,D
-16.37238,46.91243,336,1.25,1.11,2025-09-10,1206,Aqua,MODIS,85,6.1NRT,308.26,33.58,D
-16.26597,47.57848,327.13,1.37,1.16,2025-09-10,1206,Aqua,MODIS,77,6.1NRT,308.66,19.56,D
-16.25181,47.66618,322.45,1.39,1.17,2025-09-10,1206,Aqua,MODIS,70,6.1NRT,306.83,13.8,D
-16.24976,47.67891,318.97,1.4,1.17,2025-09-10,1206,Aqua,MODIS,56,6.1NRT,306.43,8.32,D
-16.05029,48.89209,315.14,1.71,1.28,2025-09-10,1206,Aqua,MODIS,51,6.1NRT,297.19,19.18,D
-16.74734,44.54099,330.55,1.01,1,2025-09-10,1206,Aqua,MODIS,75,6.1NRT,307.85,15.99,D
-16.74597,44.55018,328.96,1.01,1,2025-09-10,1206,Aqua,MODIS,74,6.1NRT,308.54,13.62,D
-16.74459,44.55941,322.46,1.01,1,2025-09-10,1206,Aqua,MODIS,53,6.1NRT,309.68,6.34,D
-16.3761,46.90829,332.09,1.24,1.11,2025-09-10,1206,Aqua,MODIS,81,6.1NRT,307.74,26.26,D
-16.37424,46.91963,325.55,1.25,1.11,2025-09-10,1206,Aqua,MODIS,72,6.1NRT,307.68,15.16,D
-16.26586,47.57251,325.02,1.37,1.16,2025-09-10,1206,Aqua,MODIS,74,6.1NRT,308.06,15.72,D
-16.68606,45.00739,332.57,1.03,1.01,2025-09-10,1206,Aqua,MODIS,79,6.1NRT,310.95,18.13,D
-16.2593,47.6743,331.79,1.39,1.17,2025-09-10,1206,Aqua,MODIS,82,6.1NRT,308,31.2,D
-16.04969,48.89854,314.45,1.71,1.28,2025-09-10,1206,Aqua,MODIS,55,6.1NRT,297.21,18.94,D
-16.80324,44.4087,323.43,1,1,2025-09-10,1206,Aqua,MODIS,24,6.1NRT,307.57,10.8,D
-16.58503,45.8436,321.08,1.1,1.04,2025-09-10,1206,Aqua,MODIS,54,6.1NRT,308.2,8.36,D
-16.81206,44.41014,325.13,1,1,2025-09-10,1206,Aqua,MODIS,43,6.1NRT,305.35,12.42,D
-16.24012,48.11043,315.83,1.49,1.21,2025-09-10,1206,Aqua,MODIS,52,6.1NRT,302.93,10.13,D
-16.73391,45.05383,325.91,1.03,1.01,2025-09-10,1206,Aqua,MODIS,69,6.1NRT,311.32,11.07,D
-16.87977,44.38912,319.79,1,1,2025-09-10,1206,Aqua,MODIS,32,6.1NRT,307.01,7.02,D
-16.29466,48.07241,315.12,1.48,1.2,2025-09-10,1206,Aqua,MODIS,45,6.1NRT,300.74,9.61,D
-16.29258,48.08473,317.43,1.48,1.2,2025-09-10,1206,Aqua,MODIS,53,6.1NRT,302.09,14.01,D
-16.73016,45.61985,327.13,1.07,1.03,2025-09-10,1206,Aqua,MODIS,71,6.1NRT,309.2,12.82,D
-16.65719,46.09064,321.98,1.12,1.06,2025-09-10,1206,Aqua,MODIS,43,6.1NRT,310.03,9.01,D
-16.59571,46.54379,325.67,1.18,1.08,2025-09-10,1206,Aqua,MODIS,70,6.1NRT,306.52,14.36,D
-16.59401,46.55453,337.67,1.18,1.08,2025-09-10,1206,Aqua,MODIS,85,6.1NRT,309.58,35.42,D
-16.59231,46.56527,322.44,1.19,1.08,2025-09-10,1206,Aqua,MODIS,52,6.1NRT,308.92,9.64,D
-16.93678,44.37016,326.71,1,1,2025-09-10,1206,Aqua,MODIS,70,6.1NRT,309.41,12.45,D
-16.96415,44.32488,323.5,1,1,2025-09-10,1206,Aqua,MODIS,63,6.1NRT,304.06,12.8,D
-16.91247,44.73189,323.56,1.01,1.01,2025-09-10,1206,Aqua,MODIS,63,6.1NRT,311.09,7.39,D
-17.01094,44.31367,326.83,1,1,2025-09-10,1206,Aqua,MODIS,65,6.1NRT,307.43,15.27,D
-17.00959,44.32284,348.07,1,1,2025-09-10,1206,Aqua,MODIS,93,6.1NRT,309.21,47.67,D
-17.00823,44.33202,323.8,1,1,2025-09-10,1206,Aqua,MODIS,38,6.1NRT,309.18,9.61,D
-17.01841,44.32427,337.96,1,1,2025-09-10,1206,Aqua,MODIS,85,6.1NRT,309.68,28.18,D
-17.01705,44.33345,359.46,1,1,2025-09-10,1206,Aqua,MODIS,99,6.1NRT,311.39,72.96,D
-16.70455,46.38258,322.95,1.16,1.07,2025-09-10,1206,Aqua,MODIS,62,6.1NRT,307.6,9.61,D
-16.70287,46.39323,337.59,1.16,1.07,2025-09-10,1206,Aqua,MODIS,85,6.1NRT,309.67,33.44,D
-17.02722,44.32571,339.87,1,1,2025-09-10,1206,Aqua,MODIS,87,6.1NRT,307.47,31.98,D
-17.02587,44.33488,365.85,1,1,2025-09-10,1206,Aqua,MODIS,100,6.1NRT,310.72,92.17,D
-17.02451,44.34405,331.65,1,1,2025-09-10,1206,Aqua,MODIS,78,6.1NRT,305.06,20.7,D
-16.75142,46.14463,322.12,1.13,1.06,2025-09-10,1206,Aqua,MODIS,44,6.1NRT,309.05,7.24,D
-16.84867,45.63623,321.36,1.07,1.03,2025-09-10,1206,Aqua,MODIS,53,6.1NRT,307.84,7.24,D
-16.47785,47.98647,325.13,1.45,1.19,2025-09-10,1206,Aqua,MODIS,76,6.1NRT,300.15,26.4,D
-16.48479,47.97947,322.23,1.45,1.19,2025-09-10,1206,Aqua,MODIS,72,6.1NRT,301.06,21.52,D
-16.4825,47.99297,313.43,1.45,1.19,2025-09-10,1206,Aqua,MODIS,18,6.1NRT,299.15,8.08,D
-16.78697,46.19848,332.47,1.13,1.06,2025-09-10,1206,Aqua,MODIS,79,6.1NRT,308.28,23.28,D
-16.97955,45.01616,325.04,1.03,1.01,2025-09-10,1206,Aqua,MODIS,66,6.1NRT,310.27,9.4,D
-17.10721,44.34423,321.45,1,1,2025-09-10,1206,Aqua,MODIS,55,6.1NRT,306.96,9.92,D
-16.77036,46.60884,321.09,1.19,1.08,2025-09-10,1206,Aqua,MODIS,41,6.1NRT,308.5,6.53,D
-17.11465,44.47728,324.48,1,1,2025-09-10,1206,Aqua,MODIS,65,6.1NRT,308.12,9.75,D
-18.57464,45.46235,363.54,1.03,1.01,2025-09-10,1206,Aqua,MODIS,100,6.1NRT,308.02,87.49,D
-18.57321,45.47178,445.52,1.03,1.01,2025-09-10,1206,Aqua,MODIS,100,6.1NRT,319.33,671.8,D
-18.57179,45.48106,325.59,1.03,1.01,2025-09-10,1206,Aqua,MODIS,63,6.1NRT,304.98,12.6,D
-18.65022,45.02213,323.23,1.01,1,2025-09-10,1206,Aqua,MODIS,67,6.1NRT,312.22,6.63,D
-18.64882,45.03148,325.61,1.01,1,2025-09-10,1206,Aqua,MODIS,72,6.1NRT,311.74,9.43,D
-18.65251,45.12803,326.17,1.01,1.01,2025-09-10,1206,Aqua,MODIS,73,6.1NRT,312.45,9.91,D
-18.35474,47.44115,320.62,1.25,1.11,2025-09-10,1206,Aqua,MODIS,73,6.1NRT,304.93,14.38,D
-18.56073,46.21531,316.51,1.09,1.04,2025-09-10,1206,Aqua,MODIS,43,6.1NRT,304.84,5.8,D
-18.56985,46.217,323.46,1.09,1.04,2025-09-10,1206,Aqua,MODIS,71,6.1NRT,305.64,13.48,D
-18.7826,44.87891,332.14,1.01,1,2025-09-10,1206,Aqua,MODIS,79,6.1NRT,312.66,18.33,D
-18.63845,46.01512,319.07,1.07,1.03,2025-09-10,1206,Aqua,MODIS,60,6.1NRT,305.09,8.04,D
-18.63694,46.02497,328.49,1.07,1.03,2025-09-10,1206,Aqua,MODIS,78,6.1NRT,306.54,19.17,D
-18.74067,45.40572,328.26,1.02,1.01,2025-09-10,1206,Aqua,MODIS,77,6.1NRT,311.73,12.3,D
-18.73923,45.41514,333.28,1.03,1.01,2025-09-10,1206,Aqua,MODIS,82,6.1NRT,312.4,19.07,D
-18.68338,45.77834,332.57,1.05,1.02,2025-09-10,1206,Aqua,MODIS,82,6.1NRT,307.02,23.29,D
-18.68187,45.78804,321.54,1.05,1.02,2025-09-10,1206,Aqua,MODIS,66,6.1NRT,306.59,9.19,D
-18.7278,45.54976,320.99,1.03,1.02,2025-09-10,1206,Aqua,MODIS,60,6.1NRT,307.88,7.17,D
-18.81654,45.02391,326.22,1.01,1,2025-09-10,1206,Aqua,MODIS,73,6.1NRT,309.35,12.57,D
-18.81514,45.03329,322.17,1.01,1,2025-09-10,1206,Aqua,MODIS,60,6.1NRT,310.45,7.23,D
