latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-19.20628,44.3435,322.11,1.07,1.03,2025-11-05,1206,Aqua,MODIS,60,6.1NRT,302.21,10.51,D
-19.17393,44.58027,322.38,1.05,1.03,2025-11-05,1206,Aqua,MODIS,0,6.1NRT,304.58,8.42,D
-19.17045,44.7386,341.57,1.04,1.02,2025-11-05,1206,Aqua,MODIS,0,6.1NRT,303.69,35.13,D
-18.55973,48.7761,322.3,1.22,1.1,2025-11-05,1206,Aqua,MODIS,71,6.1NRT,290.12,22.57,D
-19.21126,44.77468,325.94,1.04,1.02,2025-11-05,1206,Aqua,MODIS,67,6.1NRT,303.51,11.28,D
-19.20991,44.78429,326.05,1.04,1.02,2025-11-05,1206,Aqua,MODIS,77,6.1NRT,303.15,12.45,D
-19.25261,44.80663,324.34,1.04,1.02,2025-11-05,1206,Aqua,MODIS,67,6.1NRT,304.17,10.31,D
-19.49934,44.48795,321.66,1.07,1.03,2025-11-05,1206,Aqua,MODIS,66,6.1NRT,303.25,7.61,D
-19.84493,44.58632,324.74,1.07,1.03,2025-11-05,1206,Aqua,MODIS,49,6.1NRT,293.26,12.77,D
-20.62193,44.42655,334.89,1.1,1.04,2025-11-05,1206,Aqua,MODIS,85,6.1NRT,306.67,26.34,D
-20.66109,44.74968,327.72,1.07,1.03,2025-11-05,1206,Aqua,MODIS,80,6.1NRT,305.11,17.07,D
-20.65972,44.75965,348.58,1.07,1.03,2025-11-05,1206,Aqua,MODIS,94,6.1NRT,303.87,55.89,D
-20.22392,47.98209,313.08,1.07,1.03,2025-11-05,1206,Aqua,MODIS,40,6.1NRT,289.84,10.29,D
-20.28853,47.91746,317.95,1.07,1.03,2025-11-05,1206,Aqua,MODIS,69,6.1NRT,291.12,14.64,D
-20.80057,44.46657,335.56,1.1,1.04,2025-11-05,1206,Aqua,MODIS,87,6.1NRT,308.79,23.92,D
-21.46879,43.88685,317.66,1.18,1.08,2025-11-05,1206,Aqua,MODIS,48,6.1NRT,298.28,8.21,D
-21.59542,43.95219,327.21,1.18,1.08,2025-11-05,1206,Aqua,MODIS,78,6.1NRT,307.21,16.91,D
-21.69085,43.77835,336.39,1.2,1.09,2025-11-05,1206,Aqua,MODIS,0,6.1NRT,309.26,31.64,D
-21.70715,43.80395,335.61,1.2,1.09,2025-11-05,1206,Aqua,MODIS,80,6.1NRT,308.84,30.09,D
-21.54229,46.21946,343.5,1,1,2025-11-05,1206,Aqua,MODIS,90,6.1NRT,299.91,40.55,D
-21.5897,46.64748,314.39,1,1,2025-11-05,1206,Aqua,MODIS,35,6.1NRT,291.37,8.13,D
-22.02856,46.16634,331.65,1.01,1,2025-11-05,1206,Aqua,MODIS,83,6.1NRT,306.05,17.85,D
-17.09392,44.2948,336.31,1.04,1.02,2025-11-05,1206,Aqua,MODIS,87,6.1NRT,298.17,29.31,D
-18.02316,44.1771,323.42,1.07,1.03,2025-11-05,1206,Aqua,MODIS,66,6.1NRT,302.39,6.47,D
-17.40484,48.33153,321.14,1.2,1.09,2025-11-05,1206,Aqua,MODIS,71,6.1NRT,302.15,8.23,D
-18.03048,44.18388,326.06,1.07,1.03,2025-11-05,1206,Aqua,MODIS,79,6.1NRT,302.73,8.92,D
-17.63396,47.38965,318.65,1.08,1.04,2025-11-05,1206,Aqua,MODIS,43,6.1NRT,296.83,8.69,D
-17.46803,48.78156,312.49,1.26,1.12,2025-11-05,1206,Aqua,MODIS,40,6.1NRT,293.51,10.4,D
-17.61999,48.41045,320.38,1.2,1.09,2025-11-05,1206,Aqua,MODIS,72,6.1NRT,296.86,16.41,D
-18.28281,44.09354,322.39,1.08,1.04,2025-11-05,1206,Aqua,MODIS,58,6.1NRT,302.59,8.07,D
-17.68448,48.40626,316.67,1.2,1.09,2025-11-05,1206,Aqua,MODIS,33,6.1NRT,300.14,8.48,D
-17.71835,48.3786,319.92,1.19,1.09,2025-11-05,1206,Aqua,MODIS,36,6.1NRT,301.42,11.54,D
-17.65001,48.86222,332.42,1.27,1.12,2025-11-05,1206,Aqua,MODIS,85,6.1NRT,293.01,39.28,D
-17.78439,48.78508,350.99,1.25,1.11,2025-11-05,1206,Aqua,MODIS,96,6.1NRT,294.98,82.46,D
-17.78249,48.79698,351.92,1.25,1.11,2025-11-05,1206,Aqua,MODIS,96,6.1NRT,294.15,85.59,D
-17.79411,48.78692,312.54,1.25,1.11,2025-11-05,1206,Aqua,MODIS,56,6.1NRT,293.18,9.21,D
-13.9486,49.06584,318.79,1.5,1.21,2025-11-05,1206,Aqua,MODIS,49,6.1NRT,294.45,20.38,D
-14.4769,48.26765,307.12,1.3,1.13,2025-11-05,1206,Aqua,MODIS,38,6.1NRT,274.99,7.58,D
-14.42503,48.58461,326.85,1.37,1.16,2025-11-05,1206,Aqua,MODIS,83,6.1NRT,299.66,31.82,D
-16.13898,47.12815,317.38,1.09,1.04,2025-11-05,1206,Aqua,MODIS,27,6.1NRT,293.12,8.72,D
-16.02773,47.95409,327.1,1.19,1.09,2025-11-05,1206,Aqua,MODIS,76,6.1NRT,290.58,22.06,D
-16.01891,48.2576,326.66,1.24,1.11,2025-11-05,1206,Aqua,MODIS,58,6.1NRT,289.53,20.63,D
-15.97708,48.78142,323.07,1.33,1.14,2025-11-05,1206,Aqua,MODIS,69,6.1NRT,302.25,12.81,D
-16.17589,47.60793,336.95,1.14,1.06,2025-11-05,1206,Aqua,MODIS,85,6.1NRT,308.83,21.84,D
-16.37315,47.9263,324.67,1.17,1.08,2025-11-05,1206,Aqua,MODIS,73,6.1NRT,302.06,13.52,D
-16.95193,44.31888,327.82,1.04,1.02,2025-11-05,1206,Aqua,MODIS,81,6.1NRT,297.53,18.64,D
-16.98012,44.31356,316.32,1.04,1.02,2025-11-05,1206,Aqua,MODIS,52,6.1NRT,298.84,6.24,D
-16.59777,47.03643,359.6,1.07,1.03,2025-11-05,1206,Aqua,MODIS,99,6.1NRT,303.28,76.18,D
-16.59625,47.04616,366.74,1.07,1.03,2025-11-05,1206,Aqua,MODIS,100,6.1NRT,304.93,97.86,D
-16.38962,48.58458,322.73,1.28,1.12,2025-11-05,1206,Aqua,MODIS,70,6.1NRT,300.8,16.88,D
-16.38774,48.59619,319.59,1.28,1.12,2025-11-05,1206,Aqua,MODIS,58,6.1NRT,300.8,11.55,D
-17.79221,48.79884,315.32,1.25,1.11,2025-11-05,1206,Aqua,MODIS,64,6.1NRT,293.88,12.44,D
-15.65845,48.01143,354.43,1.21,1.09,2025-11-05,1206,Aqua,MODIS,97,6.1NRT,293.52,83.11,D
-15.65672,48.02233,352.24,1.21,1.1,2025-11-05,1206,Aqua,MODIS,96,6.1NRT,293.13,76.57,D
-15.66805,48.0131,343.06,1.21,1.09,2025-11-05,1206,Aqua,MODIS,91,6.1NRT,290.43,52.14,D
-15.66631,48.02403,336.35,1.21,1.1,2025-11-05,1206,Aqua,MODIS,86,6.1NRT,291.68,37.62,D
-16.36408,44.49837,322.91,1.02,1.01,2025-11-05,1206,Aqua,MODIS,58,6.1NRT,298.87,11.39,D
-16.39071,44.50251,321.64,1.02,1.01,2025-11-05,1206,Aqua,MODIS,66,6.1NRT,298.33,11.15,D
-12.5421,48.84701,324.52,1.53,1.22,2025-11-05,1208,Aqua,MODIS,0,6.1NRT,304.91,16.39,D
-13.75801,48.01092,344.18,1.29,1.13,2025-11-05,1208,Aqua,MODIS,92,6.1NRT,279.99,69.04,D
-13.75656,48.01683,335.61,1.29,1.13,2025-11-05,1208,Aqua,MODIS,84,6.1NRT,279.2,49.4,D
-13.75836,48.00539,323.6,1.29,1.13,2025-11-05,1208,Aqua,MODIS,56,6.1NRT,277.89,27.69,D
-13.36997,49.77733,319.48,1.73,1.29,2025-11-05,1208,Aqua,MODIS,71,6.1NRT,300.56,14.57,D
-13.27513,49.79593,318.38,1.75,1.3,2025-11-05,1208,Aqua,MODIS,68,6.1NRT,300.58,12.91,D
-12.88571,49.07339,329.42,1.57,1.23,2025-11-05,1208,Aqua,MODIS,70,6.1NRT,303.73,28.22,D
-12.85949,49.09733,345.91,1.58,1.24,2025-11-05,1208,Aqua,MODIS,93,6.1NRT,303.79,79.84,D
-12.8618,49.08348,331.3,1.57,1.24,2025-11-05,1208,Aqua,MODIS,83,6.1NRT,304.21,32.58,D
-12.7874,48.9797,321.28,1.55,1.23,2025-11-05,1208,Aqua,MODIS,64,6.1NRT,302.16,12.43,D
-12.51068,49.39111,326.06,1.68,1.27,2025-11-05,1208,Aqua,MODIS,79,6.1NRT,302.89,25.98,D
-12.51328,49.37584,319.58,1.68,1.27,2025-11-05,1208,Aqua,MODIS,71,6.1NRT,302.45,10.99,D
-12.51028,49.38388,335.61,1.68,1.27,2025-11-05,1208,Aqua,MODIS,87,6.1NRT,303.13,53.25,D
-16.38688,45.06438,325.51,1.05,1.02,2025-11-06,0605,Terra,MODIS,71,6.1NRT,301.43,13.66,D
-16.6493,45.63441,324.57,1.1,1.05,2025-11-06,0605,Terra,MODIS,62,6.1NRT,304.15,10.82,D
-16.21501,45.96572,321.29,1.13,1.06,2025-11-06,0605,Terra,MODIS,48,6.1NRT,301.2,7.04,D
-16.83501,49.06553,308.56,1.82,1.32,2025-11-06,0605,Terra,MODIS,48,6.1NRT,291.73,14.46,D
-24.89094,45.28143,336.65,1.29,1.13,2025-11-06,0607,Terra,MODIS,84,6.1NRT,307.45,35.81,D
-22.29639,44.40579,324.18,1.1,1.05,2025-11-06,0607,Terra,MODIS,68,6.1NRT,305.15,10.87,D
-21.95675,45.68924,321.99,1.26,1.12,2025-11-06,0607,Terra,MODIS,65,6.1NRT,301.48,10.37,D
-21.49411,44.10269,321.92,1.06,1.03,2025-11-06,0607,Terra,MODIS,27,6.1NRT,305.09,6.51,D
-21.48638,44.11402,324.43,1.06,1.03,2025-11-06,0607,Terra,MODIS,70,6.1NRT,308.04,9.77,D
-21.48503,44.10405,324.33,1.06,1.03,2025-11-06,0607,Terra,MODIS,70,6.1NRT,306.39,9.72,D
-20.66026,45.10566,318.62,1.14,1.06,2025-11-06,0607,Terra,MODIS,67,6.1NRT,297.5,8.07,D
-20.31656,44.37879,327.1,1.06,1.03,2025-11-06,0607,Terra,MODIS,77,6.1NRT,294.44,18.28,D
-19.78303,45.20598,334.6,1.13,1.06,2025-11-06,0607,Terra,MODIS,85,6.1NRT,298.48,31.88,D
-19.78162,45.19526,316.46,1.13,1.06,2025-11-06,0607,Terra,MODIS,50,6.1NRT,299.19,7.2,D
-19.10482,45.37748,326.53,1.13,1.06,2025-11-06,0607,Terra,MODIS,78,6.1NRT,303.18,16.74,D
-19.09836,45.37411,320.62,1.13,1.06,2025-11-06,0607,Terra,MODIS,69,6.1NRT,303.95,8.48,D
-18.37552,44.38899,323.34,1.03,1.01,2025-11-06,0607,Terra,MODIS,74,6.1NRT,304.32,6.9,D
-24.7515,46.56806,321,1.55,1.23,2025-11-06,0607,Terra,MODIS,60,6.1NRT,304.24,17.17,D
-20.478,44.74358,338.5,2.76,1.59,2025-11-06,1244,Aqua,MODIS,87,6.1NRT,304.4,119.19,D
-23.02083,43.74443,331.65,2.05,1.39,2025-11-06,1244,Aqua,MODIS,84,6.1NRT,301.27,55.77,D
-20.47258,44.73459,334.53,2.76,1.59,2025-11-06,1244,Aqua,MODIS,86,6.1NRT,304.42,96.11,D
-20.48646,44.73749,332.86,2.76,1.59,2025-11-06,1244,Aqua,MODIS,85,6.1NRT,304.16,84.6,D
-20.46412,44.74071,324.39,2.76,1.59,2025-11-06,1244,Aqua,MODIS,72,6.1NRT,303.75,38.84,D
-21.52927,45.14877,305.63,1.07,1.03,2025-11-06,1815,Terra,MODIS,65,6.1NRT,295.31,5.26,N
-24.74372,46.56017,305.63,1.03,1.01,2025-11-06,1815,Terra,MODIS,65,6.1NRT,294.95,5.43,N
-21.53058,45.13861,316.66,1.08,1.04,2025-11-06,1815,Terra,MODIS,94,6.1NRT,295.24,14.3,N
-20.63997,44.77859,306.84,1.09,1.04,2025-11-06,1815,Terra,MODIS,69,6.1NRT,294.05,7.58,N
-12.42319,49.17675,307.02,1,1,2025-11-06,2335,Aqua,MODIS,51,6.1NRT,292.47,7.25,N
-22.55924,45.25852,301.55,1.07,1.03,2025-11-06,2337,Aqua,MODIS,42,6.1NRT,289.69,5.45,N
-22.30452,45.40553,303.7,1.06,1.03,2025-11-06,2337,Aqua,MODIS,57,6.1NRT,290.92,5.97,N
-24.97114,44.5238,330.25,2.79,1.6,2025-11-07,1144,Aqua,MODIS,81,6.1NRT,298.61,102.05,D
-25.17029,45.20367,316.91,2.5,1.52,2025-11-07,1144,Aqua,MODIS,38,6.1NRT,297.7,27.18,D
-18.15303,48.75661,307.18,1.15,1.07,2025-11-07,1144,Aqua,MODIS,55,6.1NRT,291.83,5.85,D
-18.50512,48.87495,309.82,1.15,1.07,2025-11-07,1144,Aqua,MODIS,44,6.1NRT,294.37,7.49,D
-18.53145,48.94006,315.9,1.14,1.06,2025-11-07,1144,Aqua,MODIS,71,6.1NRT,293.4,11.43,D
-18.54745,48.96313,326.46,1.14,1.06,2025-11-07,1144,Aqua,MODIS,78,6.1NRT,295.37,22.12,D
-19.11959,44.43476,317.43,2.35,1.48,2025-11-07,1144,Aqua,MODIS,53,6.1NRT,295.35,17.92,D
-18.55542,48.97483,318.01,1.14,1.06,2025-11-07,1144,Aqua,MODIS,40,6.1NRT,296.4,11.77,D
-18.66031,48.65884,320.73,1.18,1.08,2025-11-07,1144,Aqua,MODIS,63,6.1NRT,290.76,22.33,D
-18.67227,48.71482,322.31,1.17,1.08,2025-11-07,1144,Aqua,MODIS,78,6.1NRT,294.68,22.29,D
-18.73006,48.50134,311.9,1.21,1.09,2025-11-07,1144,Aqua,MODIS,31,6.1NRT,294.63,10.78,D
-18.72416,48.54533,320.13,1.2,1.09,2025-11-07,1144,Aqua,MODIS,68,6.1NRT,293.4,20.19,D
-18.78702,48.1496,331.15,1.26,1.12,2025-11-07,1144,Aqua,MODIS,85,6.1NRT,298.86,29.14,D
-18.72052,48.64474,316.84,1.19,1.08,2025-11-07,1144,Aqua,MODIS,58,6.1NRT,294.67,11.49,D
-18.75657,48.55584,315.46,1.2,1.09,2025-11-07,1144,Aqua,MODIS,38,6.1NRT,295.38,11.44,D
-18.73787,48.69815,312.78,1.18,1.08,2025-11-07,1144,Aqua,MODIS,63,6.1NRT,294.23,9.16,D
-18.77516,48.63675,314.02,1.19,1.08,2025-11-07,1144,Aqua,MODIS,47,6.1NRT,296.45,9.51,D
-18.89555,48.49229,325.82,1.21,1.1,2025-11-07,1144,Aqua,MODIS,80,6.1NRT,293.68,25.3,D
-19.46733,44.69828,327.83,2.27,1.46,2025-11-07,1144,Aqua,MODIS,79,6.1NRT,302.53,41.01,D
-19.46601,44.70339,326.53,2.27,1.46,2025-11-07,1144,Aqua,MODIS,78,6.1NRT,302.44,35.9,D
-19.07373,49.01244,342.02,1.15,1.07,2025-11-07,1144,Aqua,MODIS,91,6.1NRT,282.39,55.22,D
-19.08313,49.01378,320.17,1.15,1.07,2025-11-07,1144,Aqua,MODIS,72,6.1NRT,284.44,19.66,D
-19.74076,48.43601,313.73,1.25,1.11,2025-11-07,1144,Aqua,MODIS,52,6.1NRT,294.94,12.41,D
-19.95095,48.31152,322.65,1.28,1.12,2025-11-07,1144,Aqua,MODIS,77,6.1NRT,292.99,26.51,D
-19.91184,48.77958,312.12,1.2,1.09,2025-11-07,1144,Aqua,MODIS,58,6.1NRT,297.62,6.47,D
-19.91039,48.79077,310.58,1.2,1.09,2025-11-07,1144,Aqua,MODIS,47,6.1NRT,297.02,4.83,D
-19.95622,48.74031,313.67,1.21,1.09,2025-11-07,1144,Aqua,MODIS,0,6.1NRT,297.17,8.54,D
-20.45227,44.73016,334.07,2.33,1.48,2025-11-07,1144,Aqua,MODIS,84,6.1NRT,306.81,63.96,D
-20.46529,44.73191,325.91,2.33,1.48,2025-11-07,1144,Aqua,MODIS,61,6.1NRT,307,27.91,D
-20.46362,44.73895,326.55,2.33,1.48,2025-11-07,1144,Aqua,MODIS,51,6.1NRT,306.69,27.99,D
-20.56541,44.77379,327.84,2.32,1.47,2025-11-07,1144,Aqua,MODIS,78,6.1NRT,306.92,34.82,D
-20.30216,46.99794,313.64,1.58,1.24,2025-11-07,1144,Aqua,MODIS,53,6.1NRT,298.65,12.6,D
-20.194,47.93468,319.19,1.36,1.15,2025-11-07,1144,Aqua,MODIS,64,6.1NRT,294.51,18.3,D
-20.09217,48.70937,314.47,1.22,1.1,2025-11-07,1144,Aqua,MODIS,0,6.1NRT,298.42,8.4,D
-20.30395,47.00363,316.03,1.58,1.24,2025-11-07,1144,Aqua,MODIS,64,6.1NRT,297.54,17.09,D
-20.19299,47.9268,315.5,1.36,1.16,2025-11-07,1144,Aqua,MODIS,45,6.1NRT,293.96,13.39,D
-20.09549,48.70371,317.76,1.22,1.1,2025-11-07,1144,Aqua,MODIS,54,6.1NRT,298.72,12.32,D
-20.56312,44.77836,326.54,2.32,1.47,2025-11-07,1144,Aqua,MODIS,73,6.1NRT,306.58,28.89,D
-20.25627,47.99939,312.63,1.35,1.15,2025-11-07,1144,Aqua,MODIS,45,6.1NRT,294.44,9.59,D
-20.23447,48.24717,312.5,1.3,1.13,2025-11-07,1144,Aqua,MODIS,62,6.1NRT,293.53,9,D
-20.24441,48.24884,313.28,1.3,1.13,2025-11-07,1144,Aqua,MODIS,57,6.1NRT,295.37,9.82,D
-20.27202,48.0337,314,1.34,1.15,2025-11-07,1144,Aqua,MODIS,60,6.1NRT,295.03,11.63,D
-20.65721,44.75349,324.04,2.34,1.48,2025-11-07,1144,Aqua,MODIS,53,6.1NRT,306.3,26.02,D
-20.28823,48.15046,309.34,1.32,1.14,2025-11-07,1144,Aqua,MODIS,44,6.1NRT,292.24,6.64,D
-20.27907,48.22295,329.32,1.31,1.13,2025-11-07,1144,Aqua,MODIS,84,6.1NRT,296.81,34.07,D
-20.30373,48.18935,322.68,1.31,1.14,2025-11-07,1144,Aqua,MODIS,78,6.1NRT,296.26,23.4,D
-20.79006,48.21182,312.32,1.33,1.14,2025-11-07,1144,Aqua,MODIS,58,6.1NRT,296.95,7.56,D
-21.28572,44.47405,325.04,2.51,1.52,2025-11-07,1144,Aqua,MODIS,71,6.1NRT,303.19,34.17,D
-21.55525,44.49878,366.7,2.52,1.53,2025-11-07,1144,Aqua,MODIS,100,6.1NRT,305.52,355.34,D
-23.39576,46.52208,323.04,1.89,1.34,2025-11-07,1144,Aqua,MODIS,67,6.1NRT,295.27,45.86,D
-23.94485,47.4332,315.63,1.65,1.26,2025-11-07,1144,Aqua,MODIS,47,6.1NRT,297.16,14.13,D
-23.94305,47.44905,323.2,1.65,1.26,2025-11-07,1144,Aqua,MODIS,72,6.1NRT,298.41,28.25,D
-13.86032,48.08857,349.62,1.12,1.06,2025-11-07,1146,Aqua,MODIS,95,6.1NRT,296.72,63.31,D
-13.82316,48.35754,337.29,1.09,1.04,2025-11-07,1146,Aqua,MODIS,89,6.1NRT,298.33,36.83,D
-13.87102,48.07964,322.33,1.12,1.06,2025-11-07,1146,Aqua,MODIS,76,6.1NRT,296.68,14.44,D
-13.91874,48.07723,328.58,1.12,1.06,2025-11-07,1146,Aqua,MODIS,82,6.1NRT,296.04,22.17,D
-13.9173,48.08743,355.88,1.12,1.06,2025-11-07,1146,Aqua,MODIS,98,6.1NRT,298.84,80.34,D
-13.91593,48.09724,360.91,1.12,1.06,2025-11-07,1146,Aqua,MODIS,100,6.1NRT,297.82,95.99,D
-13.92409,48.08399,315.52,1.12,1.06,2025-11-07,1146,Aqua,MODIS,52,6.1NRT,295.95,7.08,D
-13.92279,48.09355,372.65,1.12,1.06,2025-11-07,1146,Aqua,MODIS,100,6.1NRT,300,140.08,D
-13.92142,48.10357,339.95,1.12,1.06,2025-11-07,1146,Aqua,MODIS,90,6.1NRT,296.62,42.01,D
-13.96003,48.0983,314.33,1.12,1.06,2025-11-07,1146,Aqua,MODIS,52,6.1NRT,297.37,6.06,D
-13.95445,48.13868,326.5,1.12,1.05,2025-11-07,1146,Aqua,MODIS,80,6.1NRT,296.87,20.21,D
-13.9609,48.16037,316.86,1.12,1.05,2025-11-07,1146,Aqua,MODIS,52,6.1NRT,295.6,8.93,D
-13.99784,48.03104,324.73,1.13,1.06,2025-11-07,1146,Aqua,MODIS,78,6.1NRT,297.8,17.91,D
-13.9964,48.04132,329.83,1.13,1.06,2025-11-07,1146,Aqua,MODIS,83,6.1NRT,297.34,25.11,D
-14.01792,48.02353,321.88,1.13,1.06,2025-11-07,1146,Aqua,MODIS,57,6.1NRT,297.59,13.42,D
-14.0341,48.09525,315.24,1.13,1.06,2025-11-07,1146,Aqua,MODIS,63,6.1NRT,296.78,6.85,D
-14.06289,48.16121,316.91,1.12,1.05,2025-11-07,1146,Aqua,MODIS,67,6.1NRT,298.71,7.12,D
-14.10378,48.25481,310.83,1.11,1.05,2025-11-07,1146,Aqua,MODIS,37,6.1NRT,295.91,5.35,D
-14.1024,48.26486,328.33,1.11,1.05,2025-11-07,1146,Aqua,MODIS,81,6.1NRT,296.48,24.66,D
-14.25535,48.1706,315.52,1.12,1.06,2025-11-07,1146,Aqua,MODIS,67,6.1NRT,299.02,7.21,D
-14.2435,48.32294,311.92,1.1,1.05,2025-11-07,1146,Aqua,MODIS,20,6.1NRT,296.34,6.2,D
-14.26799,48.33221,324.16,1.1,1.05,2025-11-07,1146,Aqua,MODIS,78,6.1NRT,297.06,17.02,D
-14.01843,50.09719,318.36,1,1,2025-11-07,1146,Aqua,MODIS,69,6.1NRT,299.19,10.75,D
-14.30676,48.25583,318.57,1.11,1.05,2025-11-07,1146,Aqua,MODIS,70,6.1NRT,297.04,9.27,D
-14.32159,48.21689,326.3,1.12,1.05,2025-11-07,1146,Aqua,MODIS,80,6.1NRT,298.6,18.78,D
-14.3202,48.22697,374.62,1.12,1.05,2025-11-07,1146,Aqua,MODIS,100,6.1NRT,299.78,146.03,D
-14.2051,50.08316,325.27,1,1,2025-11-07,1146,Aqua,MODIS,78,6.1NRT,296.49,18.32,D
-14.20379,50.09216,317.92,1,1,2025-11-07,1146,Aqua,MODIS,69,6.1NRT,292.18,11.23,D
-14.36266,50.13274,319.03,1,1,2025-11-07,1146,Aqua,MODIS,71,6.1NRT,300.17,9.49,D
-14.46629,50.13353,317.34,1,1,2025-11-07,1146,Aqua,MODIS,68,6.1NRT,299.74,8.55,D
-14.80766,48.17383,329.52,1.14,1.06,2025-11-07,1146,Aqua,MODIS,80,6.1NRT,302.92,16.94,D
-14.80625,48.18406,335.69,1.13,1.06,2025-11-07,1146,Aqua,MODIS,85,6.1NRT,302.98,27.54,D
-14.81093,48.47137,369.7,1.1,1.05,2025-11-07,1146,Aqua,MODIS,100,6.1NRT,297.19,126.78,D
-15.19059,47.53651,327.66,1.24,1.11,2025-11-07,1146,Aqua,MODIS,77,6.1NRT,303.76,16.53,D
-15.19433,47.53225,326.29,1.24,1.11,2025-11-07,1146,Aqua,MODIS,76,6.1NRT,304.01,14.39,D
-15.47909,46.76467,321.98,1.4,1.17,2025-11-07,1146,Aqua,MODIS,42,6.1NRT,300.1,10.79,D
-14.99333,50.31735,313.56,1,1,2025-11-07,1146,Aqua,MODIS,44,6.1NRT,299.54,6.54,D
-15.5175,48.01665,332.95,1.18,1.08,2025-11-07,1146,Aqua,MODIS,84,6.1NRT,303.38,26.25,D
-15.51606,48.02741,364.68,1.18,1.08,2025-11-07,1146,Aqua,MODIS,100,6.1NRT,304.3,112.15,D
-15.73643,47.82801,321.97,1.21,1.09,2025-11-07,1146,Aqua,MODIS,73,6.1NRT,303.18,9.42,D
-15.48641,49.64313,314.55,1.02,1.01,2025-11-07,1146,Aqua,MODIS,59,6.1NRT,297.12,7.29,D
-15.96628,46.13865,320.66,1.57,1.23,2025-11-07,1146,Aqua,MODIS,55,6.1NRT,297.46,10.89,D
-15.52528,49.49745,310.11,1.03,1.01,2025-11-07,1146,Aqua,MODIS,55,6.1NRT,291.51,6.43,D
-15.6155,49.50763,310.37,1.03,1.01,2025-11-07,1146,Aqua,MODIS,54,6.1NRT,292.97,6.85,D
-15.64032,49.39674,309.26,1.04,1.02,2025-11-07,1146,Aqua,MODIS,37,6.1NRT,293.31,5.43,D
-15.639,49.40611,323.79,1.04,1.02,2025-11-07,1146,Aqua,MODIS,78,6.1NRT,293.73,18.95,D
-15.77254,48.51871,321.94,1.12,1.05,2025-11-07,1146,Aqua,MODIS,74,6.1NRT,301.56,11.14,D
-15.82891,48.36636,315.35,1.14,1.06,2025-11-07,1146,Aqua,MODIS,50,6.1NRT,297.19,7.64,D
-16.22868,47.65469,317.69,1.26,1.11,2025-11-07,1146,Aqua,MODIS,64,6.1NRT,300.1,7.24,D
-13.65501,48.03566,317.67,1.12,1.06,2025-11-07,1146,Aqua,MODIS,66,6.1NRT,299.91,9.64,D
-16.30042,47.66013,316.5,1.26,1.11,2025-11-07,1146,Aqua,MODIS,62,6.1NRT,300.03,6.64,D
-16.32184,47.87208,314.61,1.22,1.1,2025-11-07,1146,Aqua,MODIS,53,6.1NRT,298.22,7.16,D
-17.03318,44.33783,347.12,2.23,1.45,2025-11-07,1146,Aqua,MODIS,94,6.1NRT,302.43,141.26,D
-17.08561,44.45376,320.57,2.19,1.43,2025-11-07,1146,Aqua,MODIS,73,6.1NRT,301.23,19.41,D
-16.85914,47.28681,319.97,1.35,1.15,2025-11-07,1146,Aqua,MODIS,47,6.1NRT,295.74,18.07,D
-16.9239,49.04433,325.09,1.09,1.04,2025-11-07,1146,Aqua,MODIS,71,6.1NRT,292.19,22.37,D
-16.94802,48.93573,309.75,1.1,1.05,2025-11-07,1146,Aqua,MODIS,38,6.1NRT,292.35,7.41,D
-16.96333,49.02958,331,1.09,1.04,2025-11-07,1146,Aqua,MODIS,86,6.1NRT,293.18,29.46,D
-16.96195,49.03962,319.66,1.09,1.04,2025-11-07,1146,Aqua,MODIS,77,6.1NRT,292.76,15.11,D
-17.08119,48.98245,314.38,1.1,1.05,2025-11-07,1146,Aqua,MODIS,57,6.1NRT,289.99,9.94,D
-16.1159,48.56319,315.05,1.12,1.06,2025-11-07,1146,Aqua,MODIS,41,6.1NRT,296.18,5.38,D
-13.39055,49.83123,325.8,1,1,2025-11-07,1146,Aqua,MODIS,48,6.1NRT,306.21,11.17,D
-13.38924,49.84022,327.82,1,1,2025-11-07,1146,Aqua,MODIS,69,6.1NRT,306.04,13.37,D
-12.43476,49.17618,344.39,1.01,1.01,2025-11-07,1146,Aqua,MODIS,92,6.1NRT,301.97,41.48,D
-12.44751,49.15036,323.3,1.01,1.01,2025-11-07,1146,Aqua,MODIS,66,6.1NRT,298.99,14.35,D
-12.48528,48.95082,320.42,1.02,1.01,2025-11-07,1146,Aqua,MODIS,48,6.1NRT,300.89,8.08,D
-12.46865,49.38975,328.3,1.01,1,2025-11-07,1146,Aqua,MODIS,77,6.1NRT,306.02,11.85,D
-12.46735,49.39874,324.34,1.01,1,2025-11-07,1146,Aqua,MODIS,71,6.1NRT,305.08,6.96,D
-12.6124,48.90726,322.23,1.03,1.01,2025-11-07,1146,Aqua,MODIS,64,6.1NRT,301.08,8.56,D
-12.56637,49.35601,331.89,1.01,1,2025-11-07,1146,Aqua,MODIS,81,6.1NRT,303.27,17.2,D
-12.60784,49.3807,324.4,1.01,1,2025-11-07,1146,Aqua,MODIS,72,6.1NRT,305.9,10.14,D
-12.66051,49.33921,321.98,1.01,1,2025-11-07,1146,Aqua,MODIS,64,6.1NRT,305.6,6.52,D
-12.68114,49.50796,321.85,1,1,2025-11-07,1146,Aqua,MODIS,41,6.1NRT,305.28,7.93,D
